name,baseline_wer,baseline_cer,baseline_pmr,baseline_bleu,baseline_cosine,baseline_indobert,baseline_jw,yolo_wer,yolo_cer,yolo_pmr,yolo_bleu,yolo_cosine,yolo_indobert,yolo_jw,baseline_indobert_P,baseline_indobert_R,baseline_indobert_F1,yolo_indobert_P,yolo_indobert_R,yolo_indobert_F1
460,0.1222707423580786,0.11271259729028539,0.013100436681222707,0.8860559506219521,0.9562347698270108,"(0.8272429704666138, 0.8318616151809692, 0.8295458555221558)",0.8114687247238136,0.08733624454148471,0.08042663591813203,0.013100436681222707,0.9153169815742193,0.9706216987860313,"(0.829246461391449, 0.8362979292869568, 0.832757294178009)",0.8230812827405064,0.8272429704666138,0.8318616151809692,0.8295458555221558,0.829246461391449,0.8362979292869568,0.832757294178009
80,0.02413793103448276,0.025023169601482854,0.027586206896551724,0.9667321620626343,0.9911525736197714,"(0.9388848543167114, 0.9589440226554871, 0.9488084316253662)",0.8374076240245106,0.006896551724137931,0.0018535681186283596,0.993103448275862,0.9834868684289907,1.0,"(0.9938824772834778, 0.991034984588623, 0.9924567341804504)",0.9996292863762744,0.9388848543167114,0.9589440226554871,0.9488084316253662,0.9938824772834778,0.991034984588623,0.9924567341804504
413,0.05177993527508091,0.02381947346427079,0.009708737864077669,0.9284773582286608,0.993286634009138,"(0.9500555396080017, 0.963985800743103, 0.9569699764251709)",0.8402373922485773,0.016181229773462782,0.002089427496865859,0.36688311688311687,0.9665566379640099,0.997069740543062,"(0.9882622957229614, 0.9898891448974609, 0.9890750646591187)",0.940478061842595,0.9500555396080017,0.963985800743103,0.9569699764251709,0.9882622957229614,0.9898891448974609,0.9890750646591187
70,0.11409395973154363,0.05536757920639803,0.14988814317673377,0.8242965798569382,0.9864275731955402,"(0.9683349132537842, 0.9694207310676575, 0.9688775539398193)",0.911443493264851,0.9955257270693513,0.990772070132267,0.0,5.3669152627257626e-34,0.023158865856520654,"(0.500937819480896, 0.37074512243270874, 0.4261188209056854)",0.5252981988447999,0.9683349132537842,0.9694207310676575,0.9688775539398193,0.500937819480896,0.37074512243270874,0.4261188209056854
457,0.029411764705882353,0.019303399076793955,0.4752475247524752,0.9671032741380313,0.9944770151364885,"(0.9815737009048462, 0.9884265661239624, 0.9849882125854492)",0.9657817190436958,0.058823529411764705,0.03273185060847671,0.45514950166112955,0.9300555071905187,0.9855696807716919,"(0.9797202944755554, 0.9832785725593567, 0.9814962148666382)",0.9436380435025482,0.9815737009048462,0.9884265661239624,0.9849882125854492,0.9797202944755554,0.9832785725593567,0.9814962148666382
68,1.0455764075067024,0.5166340508806262,0.0,0.0,0.0,"(0.9723070859909058, 0.9769502878189087, 0.9746231436729431)",0.6637095891225021,1.0,0.710806697108067,0.0,0.0,0.0,"(0.9346450567245483, 0.9118489027023315, 0.9231062531471252)",0.6231406867967627,0.9723070859909058,0.9769502878189087,0.9746231436729431,0.9346450567245483,0.9118489027023315,0.9231062531471252
83,0.04866180048661801,0.03571428571428571,0.019464720194647202,0.9451154258194298,0.9907064504906725,"(0.9521044492721558, 0.9570853114128113, 0.9545884132385254)",0.8517131796579187,0.019464720194647202,0.003061224489795918,0.03178484107579462,0.9682011775083252,0.9922465952353566,"(0.9732871055603027, 0.9712266325950623, 0.9722557067871094)",0.911295163323444,0.9521044492721558,0.9570853114128113,0.9545884132385254,0.9732871055603027,0.9712266325950623,0.9722557067871094
384,0.07222222222222222,0.028772164603546337,0.008333333333333333,0.8872756471878711,0.9836430884121713,"(0.9522646069526672, 0.9578590393066406, 0.9550536274909973)",0.8331377222768648,0.030555555555555555,0.0036801605888256944,0.8277777777777777,0.9334926702671881,0.9915281267578767,"(0.9837385416030884, 0.9833842515945435, 0.9835613369941711)",0.9600437451105319,0.9522646069526672,0.9578590393066406,0.9550536274909973,0.9837385416030884,0.9833842515945435,0.9835613369941711
305,0.06614785992217899,0.03475195164945857,0.005836575875486381,0.9172154347345373,0.9905570107704531,"(0.9273771047592163, 0.9443508386611938, 0.9357869625091553)",0.8544224616653902,0.0311284046692607,0.009821203727020902,0.46771037181996084,0.9431116147692109,0.9930966817282876,"(0.9811317920684814, 0.9813814163208008, 0.9812566041946411)",0.9363774774185596,0.9273771047592163,0.9443508386611938,0.9357869625091553,0.9811317920684814,0.9813814163208008,0.9812566041946411
389,0.033807829181494664,0.027689514298683614,0.008896797153024912,0.9672129906445354,0.9912285421970428,"(0.944149911403656, 0.963558554649353, 0.9537555575370789)",0.8363812303278483,0.0017793594306049821,0.00022696323195642307,0.998220640569395,0.9955336838007373,0.9994024963976937,"(0.9938478469848633, 0.9941043257713318, 0.9939760565757751)",0.999500588146491,0.944149911403656,0.963558554649353,0.9537555575370789,0.9938478469848633,0.9941043257713318,0.9939760565757751
432,0.018480492813141684,0.0174403005097934,0.15195071868583163,0.9741901658513454,0.9976380780830593,"(0.9998566508293152, 0.9993662238121033, 0.9996113777160645)",0.9181172088952891,0.002053388090349076,0.0005366246310705661,0.9507186858316222,0.9948532635690474,1.0000000000000007,"(1.0, 1.0, 1.0)",0.994687473714711,0.9998566508293152,0.9993662238121033,0.9996113777160645,1.0,1.0,1.0
88,0.1037037037037037,0.07135777998017839,0.018518518518518517,0.8844411001848973,0.9888257665354683,"(0.9224899411201477, 0.9410980343818665, 0.9317010641098022)",0.8319659545863951,0.1,0.06937561942517344,0.018518518518518517,0.8876055196025949,0.9898261586171907,"(0.9239511489868164, 0.9415124654769897, 0.9326491951942444)",0.8325679743717425,0.9224899411201477,0.9410980343818665,0.9317010641098022,0.9239511489868164,0.9415124654769897,0.9326491951942444
458,0.04304635761589404,0.021798365122615803,0.3511705685618729,0.9381770435848027,0.9912299981819583,"(0.984519362449646, 0.9879982471466064, 0.9862557053565979)",0.9325668857925391,0.029801324503311258,0.0027247956403269754,0.35906040268456374,0.944813448622951,0.9972753111968693,"(0.9884651303291321, 0.9882324934005737, 0.9883487224578857)",0.9827057539035354,0.984519362449646,0.9879982471466064,0.9862557053565979,0.9884651303291321,0.9882324934005737,0.9883487224578857
103,0.05194805194805195,0.038174273858921165,0.003246753246753247,0.9309836920288965,0.9813775318903297,"(0.9506827592849731, 0.9625866413116455, 0.9565976858139038)",0.8330805462900076,0.012987012987012988,0.0024896265560165973,0.4642857142857143,0.9673152342117198,0.9980818557981304,"(0.993096113204956, 0.9931889176368713, 0.9931425452232361)",0.982128875726865,0.9506827592849731,0.9625866413116455,0.9565976858139038,0.993096113204956,0.9931889176368713,0.9931425452232361
418,0.11469534050179211,0.032907662082514735,0.014336917562724014,0.8262965968449603,0.9927355466577616,"(0.9459914565086365, 0.966284990310669, 0.956030547618866)",0.837654750378357,0.1003584229390681,0.04567779960707269,0.0149812734082397,0.8709267171775252,0.987220794258955,"(0.9609875082969666, 0.9727452397346497, 0.9668306112289429)",0.8308713937899528,0.9459914565086365,0.966284990310669,0.956030547618866,0.9609875082969666,0.9727452397346497,0.9668306112289429
53,0.818407960199005,0.3566099671739779,0.015267175572519083,0.09527046127262527,0.38093649580314076,"(0.5543534755706787, 0.6949214935302734, 0.6167291402816772)",0.7762807786801433,0.7761194029850746,0.3231871083258729,0.0158311345646438,0.09912169926327542,0.38148800519749176,"(0.560499370098114, 0.7007305026054382, 0.6228190660476685)",0.7696668448090723,0.5543534755706787,0.6949214935302734,0.6167291402816772,0.560499370098114,0.7007305026054382,0.6228190660476685
77,0.0694006309148265,0.033732800710164226,0.08832807570977919,0.9185948330678073,0.9953202662670675,"(0.9693231582641602, 0.9753909707069397, 0.9723476767539978)",0.8472053551147694,0.05362776025236593,0.040834442964935644,0.0,0.9207921556341437,0.9942914801136408,"(0.9771409630775452, 0.9722918272018433, 0.9747102856636047)",0.8353252032103633,0.9693231582641602,0.9753909707069397,0.9723476767539978,0.9771409630775452,0.9722918272018433,0.9747102856636047
86,0.05394190871369295,0.05151354221986192,0.016597510373443983,0.9423132910565524,0.9885201211894379,"(0.9292368292808533, 0.956669807434082, 0.942753791809082)",0.8462164663094032,0.04979253112033195,0.04938927243759957,0.016597510373443983,0.9460750955493863,0.9894247798805463,"(0.9319984912872314, 0.9581258296966553, 0.9448815584182739)",0.8467940028079922,0.9292368292808533,0.956669807434082,0.942753791809082,0.9319984912872314,0.9581258296966553,0.9448815584182739
54,0.01485148514851485,0.01257071024512885,1.0,0.9853120066582289,0.9981074880563813,"(0.9906115531921387, 0.9976925849914551, 0.9941394329071045)",0.9975170701427685,0.0,0.0,1.0,1.0,0.9999999999999903,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",1.0,0.9906115531921387,0.9976925849914551,0.9941394329071045,0.9999998807907104,0.9999998807907104,0.9999998807907104
507,0.22807017543859648,0.13131313131313133,0.0,0.7296134255536699,0.9526027381125693,"(0.8946942090988159, 0.9214082956314087, 0.9078547954559326)",0.8012847028128492,0.08771929824561403,0.012345679012345678,0.415929203539823,0.82488196752863,0.999999999999996,"(0.9772782325744629, 0.9687265157699585, 0.9729835987091064)",0.9371165145674949,0.8946942090988159,0.9214082956314087,0.9078547954559326,0.9772782325744629,0.9687265157699585,0.9729835987091064
327,0.056179775280898875,0.06553030303030304,0.016853932584269662,0.9390417172937009,0.9802369979196122,"(0.9489086866378784, 0.9633030891418457, 0.9560517072677612)",0.8268334123597282,0.0028089887640449437,0.0003787878787878788,0.9971910112359551,0.9929327169546467,0.999135335424693,"(0.9867650270462036, 0.988609790802002, 0.9876865148544312)",0.9063282120178672,0.9489086866378784,0.9633030891418457,0.9560517072677612,0.9867650270462036,0.988609790802002,0.9876865148544312
187,0.002150537634408602,0.000275027502750275,0.9978494623655914,0.9945974500303164,0.9996042045317657,"(0.999862551689148, 0.9998670220375061, 0.9998647570610046)",0.9997799477334253,0.002150537634408602,0.000275027502750275,0.9978494623655914,0.9945974500303164,0.9996042045317657,"(0.999862551689148, 0.9998670220375061, 0.9998647570610046)",0.9997799477334253,0.999862551689148,0.9998670220375061,0.9998647570610046,0.999862551689148,0.9998670220375061,0.9998647570610046
615,0.13013698630136986,0.042632066728452274,0.1506849315068493,0.8151308719153181,0.9634848254337434,"(0.9170581698417664, 0.9451372027397156, 0.9308859705924988)",0.852698960778997,0.07534246575342465,0.010194624652455977,0.1527777777777778,0.8490211184230366,0.9715501868443123,"(0.9258253574371338, 0.9477646946907043, 0.9366666078567505)",0.860532353440777,0.9170581698417664,0.9451372027397156,0.9308859705924988,0.9258253574371338,0.9477646946907043,0.9366666078567505
1,0.0711864406779661,0.033340792123517565,0.015254237288135594,0.899298780132019,0.9882206768552626,"(0.9003233313560486, 0.9142012000083923, 0.9072092175483704)",0.8352676861467883,0.0711864406779661,0.033340792123517565,0.015254237288135594,0.899298780132019,0.9882206768552626,"(0.9003233313560486, 0.9142012000083923, 0.9072092175483704)",0.8352676861467883,0.9003233313560486,0.9142012000083923,0.9072092175483704,0.9003233313560486,0.9142012000083923,0.9072092175483704
295,0.1327683615819209,0.011865524060646011,0.06779661016949153,0.7972295780353535,0.9596702314825353,"(0.9669638276100159, 0.9663858413696289, 0.9666748046875)",0.9070507008730648,0.1327683615819209,0.011865524060646011,0.06779661016949153,0.7972295780353535,0.9596702314825353,"(0.9669638276100159, 0.9663858413696289, 0.9666748046875)",0.9070507008730648,0.9669638276100159,0.9663858413696289,0.9666748046875,0.9669638276100159,0.9663858413696289,0.9666748046875
244,0.0413625304136253,0.011292346298619825,0.31295843520782396,0.9143164517324891,0.9784905928243646,"(0.9613603949546814, 0.9692255258560181, 0.9652769565582275)",0.91390773100926,0.0413625304136253,0.011292346298619825,0.31295843520782396,0.9143164517324891,0.9784905928243646,"(0.9613603949546814, 0.9692255258560181, 0.9652769565582275)",0.91390773100926,0.9613603949546814,0.9692255258560181,0.9652769565582275,0.9613603949546814,0.9692255258560181,0.9652769565582275
286,0.013513513513513514,0.00101010101010101,0.6027027027027027,0.9742886377618974,1.0000000000000007,"(0.9913215041160583, 0.9912899136543274, 0.9913057088851929)",0.9390368260726418,0.013513513513513514,0.00101010101010101,0.6027027027027027,0.9742886377618974,1.0000000000000007,"(0.9913215041160583, 0.9912899136543274, 0.9913057088851929)",0.9390368260726418,0.9913215041160583,0.9912899136543274,0.9913057088851929,0.9913215041160583,0.9912899136543274,0.9913057088851929
8,0.021505376344086023,0.003288700963119568,0.3064516129032258,0.9562811104953071,0.9987865870103111,"(0.9874110817909241, 0.987708568572998, 0.9875598549842834)",0.9219199142863793,0.021505376344086023,0.003288700963119568,0.3064516129032258,0.9562811104953071,0.9987865870103111,"(0.9874110817909241, 0.987708568572998, 0.9875598549842834)",0.9219199142863793,0.9874110817909241,0.987708568572998,0.9875598549842834,0.9874110817909241,0.987708568572998,0.9875598549842834
120,0.9721254355400697,0.8755980861244019,0.003484320557491289,0.4703546123954916,0.797755282923167,"(0.763100802898407, 0.7829092741012573, 0.7728781700134277)",0.6894623889107265,0.11846689895470383,0.06650717703349282,0.003484320557491289,0.8424157857248442,0.9469113889394197,"(0.9330161213874817, 0.9520819187164307, 0.942452609539032)",0.8311750142260178,0.763100802898407,0.7829092741012573,0.7728781700134277,0.9330161213874817,0.9520819187164307,0.942452609539032
5,0.028419182948490232,0.004450691028343875,0.8525754884547069,0.9390361821151684,0.994379785520845,"(0.9849886894226074, 0.9880337715148926, 0.9865089058876038)",0.9233892618859391,0.028419182948490232,0.004450691028343875,0.8525754884547069,0.9390361821151684,0.994379785520845,"(0.9849886894226074, 0.9880337715148926, 0.9865089058876038)",0.9233892618859391,0.9849886894226074,0.9880337715148926,0.9865089058876038,0.9849886894226074,0.9880337715148926,0.9865089058876038
586,0.44155844155844154,0.28422876949740034,0.01948051948051948,0.6665942836310025,0.9138025772949553,"(0.8133606314659119, 0.8586239814758301, 0.8353796005249023)",0.7904473538560101,0.14285714285714285,0.1412478336221837,0.02702702702702703,0.8975475491659912,0.9709642772733731,"(0.9686042666435242, 0.9596834182739258, 0.9641231894493103)",0.8286938385952506,0.8133606314659119,0.8586239814758301,0.8353796005249023,0.9686042666435242,0.9596834182739258,0.9641231894493103
177,0.043859649122807015,0.006036684467146506,0.05789473684210526,0.9080016027535631,0.9758091879990292,"(0.965897798538208, 0.9719634652137756, 0.9689211845397949)",0.9296557078587899,0.043859649122807015,0.006036684467146506,0.05789473684210526,0.9080016027535631,0.9758091879990292,"(0.965897798538208, 0.9719634652137756, 0.9689211845397949)",0.9296557078587899,0.965897798538208,0.9719634652137756,0.9689211845397949,0.965897798538208,0.9719634652137756,0.9689211845397949
47,0.12244897959183673,0.038549793483249196,0.23809523809523808,0.7935803022988323,0.9928108437299107,"(0.9810159802436829, 0.9836452603340149, 0.9823288917541504)",0.9259096656365283,0.12244897959183673,0.038549793483249196,0.23809523809523808,0.7935803022988323,0.9928108437299107,"(0.9810159802436829, 0.9836452603340149, 0.9823288917541504)",0.9259096656365283,0.9810159802436829,0.9836452603340149,0.9823288917541504,0.9810159802436829,0.9836452603340149,0.9823288917541504
471,0.13304721030042918,0.11815068493150685,0.008583690987124463,0.8761570131764607,0.9732476601794467,"(0.930172324180603, 0.9458907246589661, 0.9379656910896301)",0.8118099114029383,0.004291845493562232,0.001141552511415525,0.27896995708154504,0.9892119959406719,1.0000000000000004,"(0.9908056259155273, 0.9921048283576965, 0.9914548397064209)",0.9294523151257661,0.930172324180603,0.9458907246589661,0.9379656910896301,0.9908056259155273,0.9921048283576965,0.9914548397064209
494,0.023076923076923078,0.012924071082390954,0.0019230769230769232,0.96783855523878,0.9963820016098438,"(0.9786946177482605, 0.9793564677238464, 0.9790254235267639)",0.8414712302259186,1.0,0.9859989229940764,0.0,0.0,0.0,"(0.423331081867218, 0.34300345182418823, 0.37895727157592773)",0.5303080513096669,0.9786946177482605,0.9793564677238464,0.9790254235267639,0.423331081867218,0.34300345182418823,0.37895727157592773
658,0.027777777777777776,0.017349397590361446,0.01048951048951049,0.9632660217336463,0.9972182669328677,"(0.9836849570274353, 0.9848036170005798, 0.9842439889907837)",0.9046351407996902,0.024305555555555556,0.015903614457831325,0.010526315789473684,0.96325434333477,0.9976741983904774,"(0.9838064312934875, 0.9849251508712769, 0.9843654632568359)",0.9046883256206365,0.9836849570274353,0.9848036170005798,0.9842439889907837,0.9838064312934875,0.9849251508712769,0.9843654632568359
535,0.3333333333333333,0.2465753424657534,0.041666666666666664,0.7284360680230404,0.8515956513889446,"(0.8476343154907227, 0.9452966451644897, 0.8938056230545044)",0.7863726630624162,0.09722222222222222,0.07990867579908675,0.013888888888888888,0.891478966260291,0.9016679474579629,"(0.9485872983932495, 0.9692670106887817, 0.9588156342506409)",0.8928398687780484,0.8476343154907227,0.9452966451644897,0.8938056230545044,0.9485872983932495,0.9692670106887817,0.9588156342506409
450,0.05307855626326964,0.017930629041740153,0.04103671706263499,0.9218916290096384,0.9871597191634809,"(0.974882185459137, 0.9769278764724731, 0.9759039282798767)",0.9053078413251209,0.07855626326963906,0.03292181069958848,0.049217002237136466,0.8926968153216454,0.9873402860820383,"(0.9652084112167358, 0.964538037776947, 0.9648731350898743)",0.8341603656286779,0.974882185459137,0.9769278764724731,0.9759039282798767,0.9652084112167358,0.964538037776947,0.9648731350898743
