name,baseline_wer,baseline_cer,baseline_pmr,baseline_bleu,baseline_cosine,baseline_indobert,final_symspell_wer,final_symspell_cer,final_symspell_pmr,final_symspell_bleu,final_symspell_cosine,final_symspell_indobert,final_llm_wer,final_llm_cer,final_llm_pmr,final_llm_bleu,final_llm_cosine,final_llm_indobert,baseline_indobert_P,baseline_indobert_R,baseline_indobert_F1,final_symspell_indobert_P,final_symspell_indobert_R,final_symspell_indobert_F1,final_llm_indobert_P,final_llm_indobert_R,final_llm_indobert_F1,baseline_jw,final_symspell_jw,final_llm_jw
420,0.2092391304347826,0.225,0.4184782608695652,0.8588991416965394,0.9796467446574612,"(0.9579902291297913, 0.9669315218925476, 0.9624401330947876)",0.2065217391304347,0.1947761194029851,0.0543478260869565,0.8312698362163773,0.9521596407792516,"(0.9477827548980713, 0.9495382308959961, 0.9486597180366516)",0.1983695652173913,0.191044776119403,0.0353260869565217,0.8580829369682702,0.9801823778177688,"(0.9593844413757324, 0.9648109674453735, 0.962090015411377)",0.9579902291297911,0.9669315218925476,0.9624401330947876,0.9477827548980712,0.949538230895996,0.9486597180366516,0.9593844413757324,0.9648109674453736,0.962090015411377,0.8316999334497205,0.8325311206804629,0.8328506751367387
371,0.1716101694915254,0.1560482739264664,0.0169491525423728,0.8736031136202047,0.9764753716545748,"(0.8879780769348145, 0.9048336148262024, 0.8963266015052795)",0.1419491525423729,0.1190008419870895,0.0423728813559322,0.8928032768306109,0.9860127752728012,"(0.954840362071991, 0.953608512878418, 0.9542240500450134)",0.1461864406779661,0.1192815043502666,0.0381355932203389,0.8875200179379282,0.98485683643125,"(0.9568726420402527, 0.955792248249054, 0.9563321471214294)",0.8879780769348145,0.9048336148262024,0.8963266015052795,0.954840362071991,0.953608512878418,0.9542240500450134,0.9568726420402528,0.955792248249054,0.9563321471214294,0.8180186030244174,0.8974563852326233,0.8976686423008572
476,1.001639344262295,0.5057988165680474,0.0,0.0,0.0,"(0.9582341313362122, 0.955203115940094, 0.9567162394523621)",1.0,0.5050887573964497,0.0,0.0,0.0,"(0.9631458520889282, 0.960972249507904, 0.9620578289031982)",1.0,0.5047337278106508,0.0,0.0,0.0,"(0.9662927985191345, 0.9615464806556702, 0.9639137983322144)",0.9582341313362122,0.955203115940094,0.956716239452362,0.9631458520889282,0.960972249507904,0.9620578289031982,0.9662927985191344,0.9615464806556702,0.9639137983322144,0.6720213919328732,0.6974647242629867,0.6816753265161872
391,1.036281179138322,0.5161669606114051,0.0,0.0,0.0,"(0.9160184860229492, 0.9346718192100525, 0.9252511262893677)",1.0,0.5024985302763081,0.0,0.0,0.0,"(0.9873436689376831, 0.9870815277099609, 0.987212598323822)",1.0,0.5016166960611405,0.0,0.0,0.0,"(0.9859607219696045, 0.9847935438156128, 0.98537677526474)",0.9160184860229492,0.9346718192100524,0.9252511262893676,0.9873436689376832,0.9870815277099608,0.987212598323822,0.9859607219696044,0.9847935438156128,0.98537677526474,0.6635059145602284,0.7555073504579137,0.7744966174515381
415,0.0277777777777777,0.02,0.0216049382716049,0.9728503656004788,0.9976357019421584,"(0.9652235507965088, 0.9709638357162476, 0.9680851697921753)",0.0277777777777777,0.0036,0.9722222222222222,0.9320063923800672,0.93786338354943,"(0.9691162109375, 0.9614468812942505, 0.9652662873268127)",0.037037037037037,0.0032,0.4814814814814814,0.9320063923800672,0.9936979276680182,"(0.9796209335327148, 0.9747021198272705, 0.977155327796936)",0.9652235507965088,0.9709638357162476,0.9680851697921752,0.9691162109375,0.9614468812942504,0.9652662873268129,0.9796209335327148,0.9747021198272704,0.977155327796936,0.837997385620915,0.9356910798875953,0.914297733279936
425,1.0604651162790697,0.5533582089552239,0.0,0.0,0.0,"(0.90191650390625, 0.9188302755355835, 0.9102948307991028)",1.0,0.525,0.0,0.0,0.0,"(0.9153985381126404, 0.9174575805664062, 0.9164268970489502)",1.0,0.5227611940298508,0.0,0.0,0.0,"(0.9212842583656311, 0.9269247651100159, 0.924095869064331)",0.90191650390625,0.9188302755355836,0.9102948307991028,0.9153985381126404,0.9174575805664062,0.9164268970489502,0.9212842583656312,0.926924765110016,0.924095869064331,0.6529771056609341,0.6723648675208143,0.6748469500780568
55,0.0654205607476635,0.046067415730337,0.8271028037383178,0.9117373195636927,0.9868755016163336,"(0.9626075625419617, 0.9812484979629517, 0.9718387126922607)",0.0373831775700934,0.0235955056179775,0.8271028037383178,0.9425818740321772,0.9917380735690536,"(0.9890078902244568, 0.9960335493087769, 0.9925082921981812)",0.0373831775700934,0.0235955056179775,0.8271028037383178,0.9425818740321772,0.9917380735690536,"(0.9890078902244568, 0.9960335493087769, 0.9925082921981812)",0.9626075625419616,0.9812484979629515,0.9718387126922609,0.9890078902244568,0.9960335493087769,0.9925082921981812,0.9890078902244568,0.9960335493087769,0.9925082921981812,0.9768973341906021,0.9812016125084153,0.9812016125084153
335,0.2834645669291338,0.2227979274611398,0.0078740157480314,0.6583742677093366,0.8903114996561866,"(0.8755071759223938, 0.8934739232063293, 0.8843992948532104)",0.1496062992125984,0.0352331606217616,0.1968503937007874,0.7277893385527989,0.9451316147411842,"(0.9665181636810303, 0.9529036283493042, 0.9596626162528992)",0.1417322834645669,0.0310880829015544,0.2047244094488189,0.7431850078353779,0.9906805655822956,"(0.9712769389152527, 0.9574575424194336, 0.9643176794052124)",0.8755071759223938,0.8934739232063293,0.8843992948532104,0.9665181636810304,0.9529036283493042,0.9596626162528992,0.9712769389152528,0.9574575424194336,0.9643176794052124,0.7786937885501654,0.9195825563102528,0.9194710499462435
387,0.0296296296296296,0.0240657405595773,0.0088888888888888,0.968948951188396,0.9936426785531738,"(0.9431803226470947, 0.9595017433166504, 0.9512710571289062)",0.0029629629629629,0.0005869692819409,0.997037037037037,0.9925649689809916,0.9991844127626444,"(0.9968773126602173, 0.9971407651901245, 0.9970090389251709)",0.0014814814814814,0.0005869692819409,0.9985185185185184,0.9962838882480592,0.9996929644159056,"(0.9916176199913025, 0.9894931316375732, 0.9905542135238647)",0.9431803226470948,0.9595017433166504,0.9512710571289062,0.9968773126602172,0.9971407651901244,0.9970090389251708,0.9916176199913024,0.9894931316375732,0.9905542135238647,0.8383154323028886,0.917338628409999,0.9118763527927276
334,0.0527522935779816,0.0614096301465457,0.0137614678899082,0.9463209386618588,0.9906496833326852,"(0.9513456225395203, 0.9629701375961304, 0.9571226239204407)",0.0022935779816513,0.0003489183531053,0.9977064220183486,0.9942362325066972,0.9996263054893598,"(0.9991434812545776, 0.9990159273147583, 0.999079704284668)",0.0114678899082568,0.0013956734124214,0.1444954128440367,0.9746603607877264,0.9982502924231788,"(0.9979267120361328, 0.9966316819190979, 0.9972788095474243)",0.9513456225395204,0.9629701375961304,0.9571226239204408,0.9991434812545776,0.9990159273147584,0.999079704284668,0.9979267120361328,0.996631681919098,0.9972788095474244,0.8247349035156422,0.9232810260269952,0.9166496283263107
456,0.0359281437125748,0.0191693290734824,0.3081570996978852,0.9471590539788456,0.9968752726672462,"(0.979882538318634, 0.9860676527023315, 0.9829652905464172)",0.0359281437125748,0.0035942492012779,0.3100303951367781,0.9342267400787092,0.9974915631138996,"(0.9806958436965942, 0.9842160940170288, 0.9824528098106384)",0.0029940119760479,0.0003993610223642,0.997005988023952,0.9924640288422938,0.9990785397831192,"(0.9914965629577637, 0.9893363118171692, 0.9904152750968933)",0.979882538318634,0.9860676527023317,0.9829652905464172,0.9806958436965942,0.9842160940170288,0.9824528098106384,0.9914965629577636,0.9893363118171692,0.9904152750968932,0.9608024290732146,0.9537881551936157,0.9996005432458686
352,0.043010752688172,0.0264141539995016,0.0125448028673835,0.9396769073175756,0.9971182130871898,"(0.9604943990707397, 0.9656673669815063, 0.9630739092826843)",0.0376344086021505,0.0251682033391477,0.0161290322580645,0.9484412033201648,0.9968492780150808,"(0.9607136845588684, 0.9651867151260376, 0.9629449844360352)",0.0483870967741935,0.02591577373536,0.0053763440860215,0.9304356077524756,0.9957447578865336,"(0.9597494006156921, 0.9640091061592102, 0.9618744850158691)",0.9604943990707396,0.9656673669815063,0.9630739092826844,0.9607136845588684,0.9651867151260376,0.9629449844360352,0.959749400615692,0.9640091061592102,0.9618744850158693,0.8400337519751971,0.8413047352623972,0.8408458603607804
498,0.0682730923694779,0.0227390180878552,0.2891566265060241,0.8941914127818313,0.9905827922585032,"(0.9641415476799011, 0.977430522441864, 0.970740556716919)",0.0240963855421686,0.0041343669250645,0.2891566265060241,0.9522272007528612,1.0,"(0.9866001009941101, 0.9887039065361023, 0.9876509308815002)",0.0200803212851405,0.0015503875968992,0.4390243902439024,0.9675921248974374,1.0,"(1.0, 1.0, 1.0)",0.9641415476799012,0.977430522441864,0.970740556716919,0.98660010099411,0.9887039065361024,0.9876509308815002,1.0,1.0,1.0,0.9285765655663537,0.9307527585275973,0.9456526553998749
317,0.2542901716068643,0.1842378872946558,0.0218408736349454,0.9105227081876104,0.9890986251616702,"(0.9533733129501343, 0.954696536064148, 0.9540344476699829)",0.235569422776911,0.1684341859014348,0.748829953198128,0.926717950906404,0.9827809020641556,"(0.9687713980674744, 0.9632771015167236, 0.966016411781311)",0.2293291731669266,0.1673944687045123,0.0360501567398119,0.94381206701736,0.9950491772707084,"(0.9728079438209534, 0.9652737379074097, 0.9690261483192444)",0.9533733129501344,0.954696536064148,0.9540344476699828,0.9687713980674744,0.9632771015167236,0.966016411781311,0.9728079438209534,0.9652737379074096,0.9690261483192444,0.8372305864582401,0.9043875813710576,0.9078224855450279
400,0.381619937694704,0.3716092188456047,0.0,0.5808263005473365,0.8871003167964442,"(0.9312041997909546, 0.940371036529541, 0.9357652068138123)",0.3613707165109034,0.3516214562512747,0.9903381642512076,0.5625031552220287,0.9008343879552534,"(0.9978472590446472, 0.9971649646759033, 0.9975059628486633)",0.3582554517133956,0.3510095859677748,0.9951690821256038,0.5695264154411697,0.9024084676572548,"(0.9953687787055969, 0.9948074221611023, 0.9950879812240601)",0.9312041997909546,0.940371036529541,0.9357652068138124,0.9978472590446472,0.9971649646759032,0.9975059628486632,0.9953687787055968,0.9948074221611024,0.99508798122406,0.7299953884632124,0.9117728901441498,0.9115845070986237
434,0.0171149144254278,0.0181538461538461,0.9975550122249388,0.9794324243266695,0.9952418585683784,"(0.9957388639450073, 0.9954147338867188, 0.995576798915863)",0.0024449877750611,0.0003076923076923,0.9975550122249388,0.993853623006498,0.9987004182710714,"(0.9957388639450073, 0.9954147338867188, 0.995576798915863)",0.0073349633251833,0.0009230769230769,0.9926650366748166,0.9815374322711232,0.9964307170559008,"(0.9912139177322388, 0.9885225296020508, 0.9898663759231567)",0.9957388639450072,0.9954147338867188,0.995576798915863,0.9957388639450072,0.9954147338867188,0.995576798915863,0.9912139177322388,0.9885225296020508,0.9898663759231568,0.9566185833507683,0.9601230958521638,0.9054189654647902
459,0.0975609756097561,0.0630136986301369,0.5853658536585366,0.8504981742273783,0.9769581834853313,"(0.9680408239364624, 0.9772335290908813, 0.9726154804229736)",0.1219512195121951,0.0657534246575342,0.8170731707317073,0.8147031083251058,0.9387539476806116,"(0.9612919092178345, 0.9703891277313232, 0.9658191204071045)",0.1097560975609756,0.0643835616438356,0.8292682926829268,0.8442355801009324,0.9505123775275082,"(0.9673272967338562, 0.9722471833229065, 0.9697809815406799)",0.9680408239364624,0.9772335290908812,0.9726154804229736,0.9612919092178344,0.9703891277313232,0.9658191204071044,0.9673272967338562,0.9722471833229064,0.96978098154068,0.9551481674673774,0.9751717426099393,0.9751717426099393
90,0.044776119402985,0.0454330336015144,0.0149253731343283,0.95691131866245,0.9893788760094492,"(0.9441898465156555, 0.9634335041046143, 0.9537146687507629)",0.044776119402985,0.0440132513014671,0.0149253731343283,0.9513249461598008,0.9883452990639232,"(0.9440814256668091, 0.962028443813324, 0.9529704451560974)",0.0485074626865671,0.0440132513014671,0.0074626865671641,0.947909002512306,0.9879536287046876,"(0.9452215433120728, 0.9642633199691772, 0.9546474814414978)",0.9441898465156556,0.9634335041046144,0.9537146687507628,0.9440814256668092,0.962028443813324,0.9529704451560974,0.9452215433120728,0.9642633199691772,0.9546474814414978,0.8307575364473992,0.8313359439584845,0.8292981023659176
304,0.0614035087719298,0.0310192023633678,0.0153508771929824,0.9217278769400746,0.9822110665471584,"(0.930974543094635, 0.943700909614563, 0.9372944831848145)",0.0219298245614035,0.0026587887740029,0.9648351648351648,0.9591878221218192,0.9935600081027364,"(0.9755613207817078, 0.9756736159324646, 0.9756174683570862)",0.0219298245614035,0.0026587887740029,0.9648351648351648,0.9535995660322628,0.995329549853852,"(0.9775699377059937, 0.9759591221809387, 0.9767638444900513)",0.930974543094635,0.943700909614563,0.9372944831848145,0.9755613207817078,0.9756736159324646,0.9756174683570862,0.9775699377059937,0.9759591221809388,0.9767638444900512,0.8532874497020324,0.908737121647503,0.90921063486315
59,0.0170316301703163,0.0124407582938388,0.2506082725060827,0.979580654043485,0.9978181850514292,"(0.9865359663963318, 0.9910496473312378, 0.9887877106666565)",0.0,0.0,1.0,1.0,1.0000000000000016,"(0.9999998211860657, 0.9999998211860657, 0.9999998211860657)",0.0,0.0,1.0,1.0,1.0000000000000016,"(0.9999998211860657, 0.9999998211860657, 0.9999998211860657)",0.9865359663963318,0.9910496473312378,0.9887877106666564,0.9999998211860656,0.9999998211860656,0.9999998211860656,0.9999998211860656,0.9999998211860656,0.9999998211860656,0.9240827068294699,1.0,1.0
402,0.0821114369501466,0.040943789035392,0.002932551319648,0.881234127774749,0.9636266017835156,"(0.935875654220581, 0.9403938055038452, 0.9381293058395386)",0.0821114369501466,0.0402498265093684,0.2,0.8667447434381712,0.963356245137744,"(0.9876872897148132, 0.9857768416404724, 0.9867311120033264)",0.0557184750733137,0.0364330326162387,0.2048929663608562,0.921090874005752,0.9804482706577866,"(0.9924903512001038, 0.9922713041305542, 0.9923807978630066)",0.935875654220581,0.9403938055038452,0.9381293058395386,0.9876872897148132,0.9857768416404724,0.9867311120033264,0.9924903512001038,0.9922713041305542,0.9923807978630066,0.826325786037406,0.9476120317099476,0.9737896656545717
71,1.0051546391752575,0.543033577769201,0.0,0.0,0.0,"(0.8981196880340576, 0.9286262392997742, 0.9131181836128235)",1.0,0.9895793130065612,0.0,0.0,0.0,"(0.39428725838661194, 0.25928857922554016, 0.3128456771373749)",1.0,0.9895793130065612,0.0,0.0,0.0,"(0.39428725838661194, 0.25928857922554016, 0.3128456771373749)",0.8981196880340576,0.9286262392997742,0.9131181836128236,0.3942872583866119,0.2592885792255401,0.3128456771373749,0.3942872583866119,0.2592885792255401,0.3128456771373749,0.6770153632416204,0.5343377598620105,0.5343377598620105
460,0.1222707423580786,0.1127125972902853,0.0131004366812227,0.8860559506219521,0.9562347698270108,"(0.8272429704666138, 0.8318616151809692, 0.8295458555221558)",0.0895196506550218,0.0807149034303834,0.0131004366812227,0.910126870547774,0.9695783560375344,"(0.8310264348983765, 0.8385192155838013, 0.8347560167312622)",0.0917030567685589,0.0807149034303834,0.0131004366812227,0.9099407849705556,0.9687608252229096,"(0.8308213949203491, 0.8377881050109863, 0.8342901468276978)",0.8272429704666138,0.8318616151809692,0.8295458555221558,0.8310264348983765,0.8385192155838013,0.8347560167312622,0.8308213949203491,0.8377881050109863,0.8342901468276978,0.8114687247238136,0.8210502775453198,0.8231511511492955
80,0.0241379310344827,0.0250231696014828,0.0275862068965517,0.9667321620626343,0.9911525736197714,"(0.9388848543167114, 0.9589440226554871, 0.9488084316253662)",0.0172413793103448,0.0032437442075996,0.9827586206896552,0.964334408362842,0.9955805229550776,"(0.992103636264801, 0.9904372096061707, 0.9912697076797485)",0.0241379310344827,0.0041705282669138,0.9758620689655172,0.9433217797078192,0.9907543122731076,"(0.9871442317962646, 0.9827667474746704, 0.984950602054596)",0.9388848543167114,0.9589440226554872,0.9488084316253662,0.992103636264801,0.9904372096061708,0.9912697076797484,0.9871442317962646,0.9827667474746704,0.984950602054596,0.8374076240245106,0.9503960465349962,0.9434299275059436
413,0.0517799352750809,0.0238194734642707,0.0097087378640776,0.9284773582286608,0.993286634009138,"(0.9500555396080017, 0.963985800743103, 0.9569699764251709)",0.0453074433656957,0.0062682824905975,0.3571428571428571,0.8922019972782921,0.9391453742294872,"(0.9554645419120789, 0.9458810687065125, 0.9506486654281616)",0.0161812297734627,0.0029251984956122,0.3713355048859935,0.9640729554509962,0.9979551245480894,"(0.9812654256820679, 0.9742656946182251, 0.9777530431747437)",0.9500555396080016,0.963985800743103,0.9569699764251708,0.9554645419120787,0.9458810687065125,0.9506486654281616,0.981265425682068,0.9742656946182252,0.9777530431747437,0.8402373922485773,0.9088767229746653,0.9194315009026509
70,0.1140939597315436,0.055367579206398,0.1498881431767337,0.8242965798569382,0.9864275731955402,"(0.9683349132537842, 0.9694207310676575, 0.9688775539398193)",0.9955257270693512,0.990772070132267,0.0,5.366915262725762e-34,0.0231588658565206,"(0.500937819480896, 0.37074512243270874, 0.4261188209056854)",0.9955257270693512,0.990772070132267,0.0,5.366915262725762e-34,0.0231588658565206,"(0.500937819480896, 0.37074512243270874, 0.4261188209056854)",0.9683349132537842,0.9694207310676576,0.9688775539398192,0.500937819480896,0.3707451224327087,0.4261188209056854,0.500937819480896,0.3707451224327087,0.4261188209056854,0.911443493264851,0.5252981988447999,0.5252981988447999
457,0.0294117647058823,0.0193033990767939,0.4752475247524752,0.9671032741380312,0.9944770151364885,"(0.9815737009048462, 0.9884265661239624, 0.9849882125854492)",0.0620915032679738,0.0335711288292068,0.4551495016611295,0.9217806405335962,0.9830109927592788,"(0.9807203412055969, 0.9816821813583374, 0.9812009930610657)",0.0490196078431372,0.0318925723877465,0.4426229508196721,0.9349797921202336,0.9852790947086772,"(0.9851974844932556, 0.984111487865448, 0.9846541881561279)",0.9815737009048462,0.9884265661239624,0.9849882125854492,0.9807203412055968,0.9816821813583374,0.9812009930610656,0.9851974844932556,0.984111487865448,0.984654188156128,0.9657817190436958,0.9426761575142558,0.9445332005309881
68,1.0455764075067024,0.5166340508806262,0.0,0.0,0.0,"(0.9723070859909058, 0.9769502878189087, 0.9746231436729431)",1.0,0.710806697108067,0.0,0.0,0.0,"(0.9346450567245483, 0.9118489027023315, 0.9231062531471252)",1.0,0.710806697108067,0.0,0.0,0.0,"(0.935646653175354, 0.9084705114364624, 0.9218583703041077)",0.9723070859909058,0.9769502878189088,0.9746231436729432,0.9346450567245485,0.9118489027023317,0.9231062531471252,0.935646653175354,0.9084705114364624,0.9218583703041076,0.6637095891225021,0.6231406867967627,0.6094369766479767
83,0.048661800486618,0.0357142857142857,0.0194647201946472,0.9451154258194298,0.9907064504906724,"(0.9521044492721558, 0.9570853114128113, 0.9545884132385254)",0.0267639902676399,0.00578231292517,0.0317848410757946,0.949755531415783,0.9892326762976446,"(0.969030499458313, 0.9671797752380371, 0.9681042432785034)",0.0291970802919708,0.0037414965986394,0.0948905109489051,0.9509483477548992,0.9925391116349622,"(0.9761743545532227, 0.9732530117034912, 0.974711537361145)",0.9521044492721558,0.9570853114128112,0.9545884132385254,0.969030499458313,0.9671797752380372,0.9681042432785034,0.9761743545532228,0.9732530117034912,0.974711537361145,0.8517131796579187,0.909955838493963,0.9122708662096646
384,0.0722222222222222,0.0287721646035463,0.0083333333333333,0.8872756471878711,0.9836430884121712,"(0.9522646069526672, 0.9578590393066406, 0.9550536274909973)",0.0305555555555555,0.0036801605888256,0.8277777777777777,0.933492670267188,0.9915281267578768,"(0.9837385416030884, 0.9833842515945435, 0.9835613369941711)",0.0388888888888888,0.0036801605888256,0.8123249299719888,0.9270552994299937,0.988118072158913,"(0.9809816479682922, 0.9775582551956177, 0.9792669415473938)",0.9522646069526672,0.9578590393066406,0.9550536274909972,0.9837385416030884,0.9833842515945436,0.9835613369941713,0.9809816479682922,0.9775582551956176,0.9792669415473938,0.8331377222768648,0.9600437451105319,0.9290864450902208
305,0.0661478599221789,0.0347519516494585,0.0058365758754863,0.9172154347345371,0.9905570107704532,"(0.9273771047592163, 0.9443508386611938, 0.9357869625091553)",0.0330739299610894,0.0100730294636111,0.4677103718199608,0.9381736048897032,0.9923099403208318,"(0.9811317920684814, 0.9813814163208008, 0.9812566041946411)",0.0136186770428015,0.0065474691513472,0.4833005893909626,0.9775056481699536,0.9966578509839574,"(0.9942538738250732, 0.9920175075531006, 0.9931344389915466)",0.9273771047592164,0.9443508386611938,0.9357869625091552,0.9811317920684814,0.9813814163208008,0.9812566041946412,0.9942538738250732,0.9920175075531006,0.9931344389915466,0.8544224616653902,0.9363115797271444,0.9523877137306648
389,0.0338078291814946,0.0276895142986836,0.0088967971530249,0.9672129906445354,0.9912285421970428,"(0.944149911403656, 0.963558554649353, 0.9537555575370789)",0.0035587188612099,0.0004539264639128,0.99644128113879,0.9910632986444198,0.9976120990336116,"(1.0, 1.0, 1.0)",0.0053380782918149,0.0011348161597821,0.994661921708185,0.9879371126706752,0.9971637909481348,"(1.0, 1.0, 1.0)",0.944149911403656,0.963558554649353,0.9537555575370787,1.0,1.0,1.0,1.0,1.0,1.0,0.8363812303278483,0.9787108900336368,0.9790742472832074
432,0.0184804928131416,0.0174403005097934,0.1519507186858316,0.9741901658513454,0.9976380780830592,"(0.9998566508293152, 0.9993662238121033, 0.9996113777160645)",0.0041067761806981,0.0010732492621411,0.9486652977412732,0.9897011076945336,0.9991336168675872,"(0.9918540716171265, 0.9915614128112793, 0.9917076826095581)",0.0308008213552361,0.0026831231553528,0.2644628099173554,0.9467222513388218,0.9974079497309531,"(0.9904074668884277, 0.9893040060997009, 0.9898553490638733)",0.9998566508293152,0.9993662238121032,0.9996113777160645,0.9918540716171264,0.9915614128112792,0.991707682609558,0.9904074668884276,0.9893040060997008,0.9898553490638732,0.9181172088952891,0.994362704104366,0.97479956195916
88,0.1037037037037037,0.0713577799801783,0.0185185185185185,0.8844411001848973,0.9888257665354684,"(0.9224899411201477, 0.9410980343818665, 0.9317010641098022)",0.1037037037037037,0.0698711595639246,0.0185185185185185,0.878406292333212,0.9883092739879116,"(0.9233653545379639, 0.9402666091918945, 0.931739330291748)",0.1037037037037037,0.0698711595639246,0.0185185185185185,0.8812580159652126,0.9877932080795764,"(0.9231112599372864, 0.9406414031982422, 0.9317938685417175)",0.9224899411201476,0.9410980343818665,0.9317010641098022,0.923365354537964,0.9402666091918944,0.931739330291748,0.9231112599372864,0.9406414031982422,0.9317938685417176,0.8319659545863951,0.8324024662618451,0.8321695032637241
458,0.043046357615894,0.0217983651226158,0.3511705685618729,0.9381770435848028,0.9912299981819584,"(0.984519362449646, 0.9879982471466064, 0.9862557053565979)",0.0397350993377483,0.0040871934604904,0.3590604026845637,0.9246316606168234,0.9891450552854988,"(0.9899550676345825, 0.9889827966690063, 0.9894686937332153)",0.0695364238410596,0.0063578564940962,0.466887417218543,0.9066517683339744,0.9979544109896934,"(0.9949424862861633, 0.994165301322937, 0.9945536851882935)",0.984519362449646,0.9879982471466064,0.986255705356598,0.9899550676345824,0.9889827966690063,0.9894686937332152,0.9949424862861632,0.994165301322937,0.9945536851882936,0.9325668857925391,0.9513259278143295,0.9499560676065237
103,0.0519480519480519,0.0381742738589211,0.0032467532467532,0.9309836920288964,0.9813775318903296,"(0.9506827592849731, 0.9625866413116455, 0.9565976858139038)",0.0194805194805194,0.0033195020746887,0.4642857142857143,0.95088516779206,0.993005023577332,"(0.9914512634277344, 0.9912562370300293, 0.9913537502288818)",0.0357142857142857,0.0033195020746887,0.4642857142857143,0.9305420904480962,0.9974576642419362,"(0.9927016496658325, 0.993213415145874, 0.9929574728012085)",0.9506827592849731,0.9625866413116456,0.9565976858139038,0.9914512634277344,0.9912562370300292,0.9913537502288818,0.9927016496658324,0.993213415145874,0.9929574728012084,0.8330805462900076,0.969576922277156,0.9456828861799095
418,0.1146953405017921,0.0329076620825147,0.014336917562724,0.8262965968449603,0.9927355466577616,"(0.9459914565086365, 0.966284990310669, 0.956030547618866)",0.1146953405017921,0.0486247544204322,0.0149812734082397,0.8341636732996245,0.9530152140227026,"(0.9455772042274475, 0.9522846937179565, 0.9489190578460693)",0.0967741935483871,0.0451866404715127,0.0074906367041198,0.8783064397221083,0.9901402581999612,"(0.9625290632247925, 0.9742640852928162, 0.9683610200881958)",0.9459914565086364,0.966284990310669,0.956030547618866,0.9455772042274476,0.9522846937179564,0.9489190578460692,0.9625290632247924,0.9742640852928162,0.9683610200881958,0.837654750378357,0.8277079237292289,0.8309438368999021
53,0.818407960199005,0.3566099671739779,0.015267175572519,0.0952704612726252,0.3809364958031407,"(0.5543534755706787, 0.6949214935302734, 0.6167291402816772)",0.746268656716418,0.3267681289167413,0.021108179419525,0.1136580717121853,0.4209749795193966,"(0.5864003300666809, 0.7249244451522827, 0.6483457684516907)",0.6492537313432836,0.2930468516860638,0.0234986945169712,0.1549849213765246,0.57998123387115,"(0.6283988356590271, 0.7859461903572083, 0.698397696018219)",0.5543534755706787,0.6949214935302734,0.6167291402816772,0.5864003300666809,0.7249244451522827,0.6483457684516907,0.6283988356590271,0.7859461903572083,0.698397696018219,0.7762807786801433,0.76722823625909,0.7781470340000262
77,0.0694006309148265,0.0337328007101642,0.0883280757097791,0.9185948330678072,0.9953202662670676,"(0.9693231582641602, 0.9753909707069397, 0.9723476767539978)",0.0694006309148265,0.0452729693741677,0.0,0.8829319823575277,0.9851840043852552,"(0.9722980260848999, 0.9666547179222107, 0.9694682359695435)",0.0725552050473186,0.0426098535286285,0.003257328990228,0.8853648473271117,0.9908943930304,"(0.9768788814544678, 0.9711096286773682, 0.9739857316017151)",0.9693231582641602,0.9753909707069396,0.9723476767539978,0.9722980260849,0.9666547179222108,0.9694682359695436,0.9768788814544678,0.9711096286773682,0.9739857316017152,0.8472053551147694,0.8336562904143454,0.8343120222590255
86,0.0539419087136929,0.0515135422198619,0.0165975103734439,0.9423132910565524,0.988520121189438,"(0.9292368292808533, 0.956669807434082, 0.942753791809082)",0.0539419087136929,0.0499203398831651,0.0165975103734439,0.9360412992187024,0.987595698790756,"(0.9298290610313416, 0.9557007551193237, 0.9425874352455139)",0.0456431535269709,0.0488582049920339,0.0165975103734439,0.9560869294920592,0.9908785274409508,"(0.9334422945976257, 0.958804726600647, 0.9459536075592041)",0.9292368292808532,0.956669807434082,0.942753791809082,0.9298290610313416,0.9557007551193236,0.942587435245514,0.9334422945976256,0.958804726600647,0.945953607559204,0.8462164663094032,0.8465683620063454,0.8469387524620691
54,0.0148514851485148,0.0125707102451288,1.0,0.9853120066582288,0.9981074880563812,"(0.9906115531921387, 0.9976925849914551, 0.9941394329071045)",0.0,0.0,1.0,1.0,0.9999999999999905,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",0.0,0.0,1.0,1.0,0.9999999999999905,"(0.9999998807907104, 0.9999998807907104, 0.9999998807907104)",0.9906115531921388,0.9976925849914552,0.9941394329071044,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.9975170701427685,1.0,1.0
507,0.2280701754385964,0.1313131313131313,0.0,0.7296134255536699,0.9526027381125692,"(0.8946942090988159, 0.9214082956314087, 0.9078547954559326)",0.0964912280701754,0.0134680134680134,0.415929203539823,0.8159470024494894,0.9906813111229176,"(0.9722519516944885, 0.966859757900238, 0.9695483446121216)",0.1491228070175438,0.0168350168350168,0.0925925925925925,0.7310870814428952,0.9594504766461688,"(0.9641782641410828, 0.9561547040939331, 0.9601497650146484)",0.8946942090988159,0.9214082956314088,0.9078547954559326,0.9722519516944884,0.966859757900238,0.9695483446121216,0.9641782641410828,0.9561547040939332,0.9601497650146484,0.8012847028128492,0.9064717917614683,0.9132553102914431
