name,baseline_wer,baseline_cer,baseline_pmr,baseline_bleu,baseline_cosine,baseline_indobert,baseline_jw,llm_wer,llm_cer,llm_pmr,llm_bleu,llm_cosine,llm_indobert,llm_jw,symspell_wer,symspell_cer,symspell_pmr,symspell_bleu,symspell_cosine,symspell_indobert,symspell_jw,baseline_indobert_P,baseline_indobert_R,baseline_indobert_F1,llm_indobert_P,llm_indobert_R,llm_indobert_F1,symspell_indobert_P,symspell_indobert_R,symspell_indobert_F1
355,0.041666666666666664,0.0165016501650165,0.9791666666666666,0.957870874785216,0.954499768533531,"(0.9877489805221558, 0.9920655488967896, 0.9899025559425354)",0.9967532467532467,0.041666666666666664,0.0165016501650165,0.9791666666666666,0.957870874785216,0.954499768533531,"(0.9877489805221558, 0.9920655488967896, 0.9899025559425354)",0.9967532467532467,0.041666666666666664,0.0165016501650165,0.9791666666666666,0.957870874785216,0.954499768533531,"(0.9877489805221558, 0.9920655488967896, 0.9899025559425354)",0.9967532467532467,0.9877489805221558,0.9920655488967896,0.9899025559425354,0.9877489805221558,0.9920655488967896,0.9899025559425354,0.9877489805221558,0.9920655488967896,0.9899025559425354
381,0.0847457627118644,0.05470287288469106,0.02824858757062147,0.8833445380981385,0.9852632697150394,"(0.9472812414169312, 0.9677841663360596, 0.9574229717254639)",0.8294109803961011,0.07062146892655367,0.050373868555686735,0.00847457627118644,0.9056932173110638,0.986878151245903,"(0.9628204107284546, 0.973581075668335, 0.9681708216667175)",0.828078134159191,0.0847457627118644,0.05430932703659976,0.02824858757062147,0.8833445380981385,0.9862000623889767,"(0.9525900483131409, 0.9682660102844238, 0.960364043712616)",0.8292535698445543,0.9472812414169312,0.9677841663360596,0.9574229717254639,0.9628204107284546,0.973581075668335,0.9681708216667175,0.9525900483131409,0.9682660102844238,0.960364043712616
209,0.13488372093023257,0.11652794292508918,0.786046511627907,0.8673929245020391,0.9417097983777626,"(0.9023013114929199, 0.9533894658088684, 0.9271422028541565)",0.952135053988925,0.14418604651162792,0.11771700356718193,0.7813953488372093,0.8464834463004275,0.9417097983777626,"(0.8985807299613953, 0.947757363319397, 0.9225142002105713)",0.8957019252662737,0.14883720930232558,0.11831153388822829,0.7767441860465116,0.8455301101873742,0.9285228121945122,"(0.8971544504165649, 0.949303388595581, 0.922492504119873)",0.9515330687478937,0.9023013114929199,0.9533894658088684,0.9271422028541565,0.8985807299613953,0.947757363319397,0.9225142002105713,0.8971544504165649,0.949303388595581,0.922492504119873
467,0.140625,0.13105076741440377,0.015625,0.8652138533211542,0.9771583572882855,"(0.9215332269668579, 0.9468270540237427, 0.9340089559555054)",0.8078949898080663,0.19140625,0.13872491145218419,0.01171875,0.7693406026272859,0.9569806055051828,"(0.918063223361969, 0.9340630769729614, 0.9259940385818481)",0.8062318793420765,0.15625,0.13282172373081463,0.015625,0.8329842561621383,0.9697527293625907,"(0.9148157238960266, 0.936610221862793, 0.9255847334861755)",0.8073475790833081,0.9215332269668579,0.9468270540237427,0.9340089559555054,0.918063223361969,0.9340630769729614,0.9259940385818481,0.9148157238960266,0.936610221862793,0.9255847334861755
292,0.16736401673640167,0.10819165378670788,0.008368200836820083,0.8218812107925474,0.9607509998847416,"(0.8737496733665466, 0.9156548976898193, 0.8942115902900696)",0.8108366979306559,0.11297071129707113,0.09325090159711488,0.02510460251046025,0.8760129983149694,0.9711417348227244,"(0.9070930480957031, 0.9352965354919434, 0.9209789633750916)",0.8175233963662251,0.16317991631799164,0.10767645543534261,0.008368200836820083,0.8312121135795556,0.9631661569055529,"(0.8769579529762268, 0.917580246925354, 0.8968092799186707)",0.8130373938152236,0.8737496733665466,0.9156548976898193,0.8942115902900696,0.9070930480957031,0.9352965354919434,0.9209789633750916,0.8769579529762268,0.917580246925354,0.8968092799186707
500,0.08148148148148149,0.025347912524850896,0.14444444444444443,0.8739667678049677,0.9853257703609388,"(0.9697036743164062, 0.977164089679718, 0.9734196066856384)",0.9140236958271295,0.07037037037037037,0.02485089463220676,0.6518518518518519,0.8912255501253874,0.9831709991995505,"(0.9825224876403809, 0.9836010336875916, 0.9830614328384399)",0.9559589992511454,0.08518518518518518,0.02584493041749503,0.14444444444444443,0.8677345621554551,0.9835045368228094,"(0.9689192771911621, 0.9753491282463074, 0.9721235036849976)",0.9136871740233352,0.9697036743164062,0.977164089679718,0.9734196066856384,0.9825224876403809,0.9836010336875916,0.9830614328384399,0.9689192771911621,0.9753491282463074,0.9721235036849976
629,0.06976744186046512,0.03926482873851295,0.7790697674418605,0.9157915669394348,0.974459617843692,"(0.9781540632247925, 0.9826109409332275, 0.9803774356842041)",0.942909377350633,0.06395348837209303,0.03592314118629908,0.9767441860465116,0.9166832193989997,0.9784231750300901,"(0.9844534397125244, 0.9898766875267029, 0.9871575832366943)",0.9643944226571209,0.06976744186046512,0.04093567251461988,0.7790697674418605,0.9157915669394348,0.974459617843692,"(0.9773736000061035, 0.98142009973526, 0.9793927073478699)",0.9405833345806454,0.9781540632247925,0.9826109409332275,0.9803774356842041,0.9844534397125244,0.9898766875267029,0.9871575832366943,0.9773736000061035,0.98142009973526,0.9793927073478699
144,0.04666666666666667,0.01896037494674052,0.03166666666666667,0.9195310391033084,0.993699991969315,"(0.9825277924537659, 0.9844889640808105, 0.9835074543952942)",0.9041011194180587,0.021666666666666667,0.018108223263740945,0.0033333333333333335,0.9718352484318588,0.9979521707072051,"(0.9844177961349487, 0.9828444719314575, 0.9836305379867554)",0.840683167470698,0.04833333333333333,0.019173412867490414,0.03166666666666667,0.9153217784273101,0.9931556796092804,"(0.9829937815666199, 0.9843692183494568, 0.9836810231208801)",0.9052506751732801,0.9825277924537659,0.9844889640808105,0.9835074543952942,0.9844177961349487,0.9828444719314575,0.9836305379867554,0.9829937815666199,0.9843692183494568,0.9836810231208801
101,0.2356902356902357,0.14053537284894838,0.006734006734006734,0.7110991451465296,0.9729195471440183,"(0.8334120512008667, 0.8923013210296631, 0.8618518710136414)",0.7996000261236089,0.24915824915824916,0.13957934990439771,0.006734006734006734,0.680329569785174,0.9726556319871565,"(0.8738059997558594, 0.9002640247344971, 0.8868376612663269)",0.8041855228475093,0.23905723905723905,0.1410133843212237,0.006734006734006734,0.7058956066088112,0.971749307879487,"(0.8325909376144409, 0.8915895819664001, 0.8610808849334717)",0.7989137534374371,0.8334120512008667,0.8923013210296631,0.8618518710136414,0.8738059997558594,0.9002640247344971,0.8868376612663269,0.8325909376144409,0.8915895819664001,0.8610808849334717
444,1.0693069306930694,0.5214521452145214,0.0,0.0,0.0,"(0.9761556386947632, 0.9831563234329224, 0.9796434640884399)",0.6600643267816965,1.061881188118812,0.5212871287128713,0.0,0.0,0.0,"(0.9740960001945496, 0.9822491407394409, 0.9781555533409119)",0.7399589851504513,1.0693069306930694,0.5214521452145214,0.0,0.0,0.0,"(0.9746332168579102, 0.980951189994812, 0.9777820110321045)",0.6603706207851842,0.9761556386947632,0.9831563234329224,0.9796434640884399,0.9740960001945496,0.9822491407394409,0.9781555533409119,0.9746332168579102,0.980951189994812,0.9777820110321045
162,0.0932475884244373,0.08501026694045175,0.8038585209003215,0.8962911781400772,0.9809043564937475,"(0.9626632928848267, 0.9766033291816711, 0.9695832133293152)",0.9678407901912325,0.09646302250803858,0.08952772073921972,0.8038585209003215,0.8973805350436511,0.9800270106661411,"(0.9709610939025879, 0.9789645671844482, 0.9749463796615601)",0.9667582677141129,0.09646302250803858,0.08583162217659138,0.797427652733119,0.8880063460327265,0.9760631842198041,"(0.9672493934631348, 0.9775518774986267, 0.9723733067512512)",0.9214660747232136,0.9626632928848267,0.9766033291816711,0.9695832133293152,0.9709610939025879,0.9789645671844482,0.9749463796615601,0.9672493934631348,0.9775518774986267,0.9723733067512512
273,0.15547024952015356,0.029263612377068843,0.1017274472168906,0.7462116825001145,0.7300059413535857,"(0.9403508901596069, 0.9451957941055298, 0.9427670836448669)",0.9105606956101328,0.0690978886756238,0.014391940513312544,0.1017274472168906,0.8986158553191586,0.997136021228961,"(0.9930894374847412, 0.9935315847396851, 0.9933104515075684)",0.9137452479984071,0.16314779270633398,0.030223075077956345,0.1017274472168906,0.7277666813466589,0.7210429230354197,"(0.9413632750511169, 0.9451567530632019, 0.9432561993598938)",0.9104272663013128,0.9403508901596069,0.9451957941055298,0.9427670836448669,0.9930894374847412,0.9935315847396851,0.9933104515075684,0.9413632750511169,0.9451567530632019,0.9432561993598938
332,0.21304347826086956,0.19657577679137603,0.013043478260869565,0.8015551542990764,0.9533683473062516,"(0.8885847330093384, 0.927821159362793, 0.9077791571617126)",0.7909379408129827,0.19130434782608696,0.1896005072923272,0.008695652173913044,0.8274383489855888,0.9540479368668416,"(0.8935742974281311, 0.9305413365364075, 0.911683201789856)",0.7908803883472393,0.21304347826086956,0.19657577679137603,0.013043478260869565,0.8015551542990764,0.9533683473062516,"(0.8885847330093384, 0.927821159362793, 0.9077791571617126)",0.7909379408129827,0.8885847330093384,0.927821159362793,0.9077791571617126,0.8935742974281311,0.9305413365364075,0.911683201789856,0.8885847330093384,0.927821159362793,0.9077791571617126
163,0.0,0.0,1.0,1.0,1.0000000000000007,"(1.0, 1.0, 1.0)",1.0,0.013793103448275862,0.0022431583669807087,0.9862068965517241,0.9651506893574132,0.9953267531607151,"(0.986383318901062, 0.9783828854560852, 0.9823667407035828)",0.9105428845608339,0.0034482758620689655,0.00044863167339614175,0.996551724137931,0.9913116326190065,0.9981276034520675,"(0.9985418319702148, 0.9985292553901672, 0.9985355734825134)",0.9356373831805811,1.0,1.0,1.0,0.986383318901062,0.9783828854560852,0.9823667407035828,0.9985418319702148,0.9985292553901672,0.9985355734825134
654,0.048034934497816595,0.035202863961813845,0.40540540540540543,0.935808235357132,0.9886522198960975,"(0.9678369760513306, 0.9646353721618652, 0.9662335515022278)",0.9369287300645542,0.039301310043668124,0.034606205250596656,0.4090909090909091,0.946634465930171,0.9933828499681843,"(0.9697930812835693, 0.9652820825576782, 0.9675323367118835)",0.9365892657483973,0.043668122270742356,0.034606205250596656,0.40540540540540543,0.9468859657857855,0.9909838857492942,"(0.9681521654129028, 0.9654070138931274, 0.9667776823043823)",0.9376994229169047,0.9678369760513306,0.9646353721618652,0.9662335515022278,0.9697930812835693,0.9652820825576782,0.9675323367118835,0.9681521654129028,0.9654070138931274,0.9667776823043823
344,0.20125786163522014,0.18843120070113936,0.012578616352201259,0.8311280890452039,0.8874955911243766,"(0.8227231502532959, 0.8817657828330994, 0.8512218594551086)",0.7934821013842677,0.18238993710691823,0.17703768624014024,0.006289308176100629,0.8170903683263426,0.8834031124090861,"(0.8432665467262268, 0.8911257982254028, 0.8665357828140259)",0.7979730722603872,0.2138364779874214,0.1901840490797546,0.012578616352201259,0.8045686449688039,0.8785073516340952,"(0.8273688554763794, 0.8801507353782654, 0.8529440760612488)",0.7915592712604068,0.8227231502532959,0.8817657828330994,0.8512218594551086,0.8432665467262268,0.8911257982254028,0.8665357828140259,0.8273688554763794,0.8801507353782654,0.8529440760612488
323,0.7851851851851852,0.5695115405260333,0.014814814814814815,0.7224727992772609,0.9675632324985676,"(0.8684009313583374, 0.9004957675933838, 0.8841571807861328)",0.805798002866848,0.2111111111111111,0.16961889425657542,0.018518518518518517,0.8730644723292371,0.9791908105708591,"(0.9163970351219177, 0.9264547228813171, 0.921398401260376)",0.8271421544596279,0.7851851851851852,0.5689747718733226,0.014814814814814815,0.7224727992772609,0.9675632324985676,"(0.8682122230529785, 0.9008810520172119, 0.884244978427887)",0.803433430605104,0.8684009313583374,0.9004957675933838,0.8841571807861328,0.9163970351219177,0.9264547228813171,0.921398401260376,0.8682122230529785,0.9008810520172119,0.884244978427887
504,0.05,0.03211267605633803,0.08461538461538462,0.9320276827675341,0.9914595777174239,"(0.9737114906311035, 0.9823930859565735, 0.9780330061912537)",0.9099737523048078,0.038461538461538464,0.020845070422535212,0.08076923076923077,0.9515091138754244,0.9900573372396893,"(0.9794420003890991, 0.9858506917953491, 0.9826359152793884)",0.9089301992973292,0.057692307692307696,0.03323943661971831,0.08461538461538462,0.9161056015681692,0.9857814824658738,"(0.9714592695236206, 0.980046808719635, 0.9757341146469116)",0.9097537263161155,0.9737114906311035,0.9823930859565735,0.9780330061912537,0.9794420003890991,0.9858506917953491,0.9826359152793884,0.9714592695236206,0.980046808719635,0.9757341146469116
639,0.49606299212598426,0.34585635359116024,0.01834862385321101,0.47020642356094233,0.7128396020158636,"(0.7382977604866028, 0.7675339579582214, 0.7526320815086365)",0.779966494621612,0.3779527559055118,0.31712707182320443,0.018518518518518517,0.6894873944000863,0.8022696502590259,"(0.8422162532806396, 0.8162023425102234, 0.829005241394043)",0.79254248167054,0.47244094488188976,0.3425414364640884,0.01834862385321101,0.5490920482668741,0.7622875366626684,"(0.7862437963485718, 0.7837117314338684, 0.7849756479263306)",0.7819856600441583,0.7382977604866028,0.7675339579582214,0.7526320815086365,0.8422162532806396,0.8162023425102234,0.829005241394043,0.7862437963485718,0.7837117314338684,0.7849756479263306
145,0.03202846975088968,0.007297605473204105,0.34759358288770054,0.946226850015772,0.9957007871180678,"(0.9843443632125854, 0.9858989119529724, 0.9851210713386536)",0.9099061123882429,0.01601423487544484,0.00524515393386545,0.9145907473309609,0.97405865087301,0.9992869394766479,"(0.9913610219955444, 0.9914440512657166, 0.9914025664329529)",0.9104041245377897,0.06761565836298933,0.01619156214367161,0.33511586452762926,0.8612260580593948,0.8724735037030986,"(0.95986008644104, 0.963127613067627, 0.961491048336029)",0.9070436475436454,0.9843443632125854,0.9858989119529724,0.9851210713386536,0.9913610219955444,0.9914440512657166,0.9914025664329529,0.95986008644104,0.963127613067627,0.961491048336029
104,0.3684210526315789,0.33410672853828305,0.0,0.7254204378043243,0.8287610384492957,"(0.8470031023025513, 0.9491451382637024, 0.8951697945594788)",0.764162883755338,0.42105263157894735,0.33874709976798145,0.0,0.6502397026787236,0.8287610384492957,"(0.8432288765907288, 0.9473785161972046, 0.8922747373580933)",0.7632968349773007,0.3684210526315789,0.33410672853828305,0.0,0.7254204378043243,0.8287610384492957,"(0.8470031023025513, 0.9491451382637024, 0.8951697945594788)",0.764162883755338,0.8470031023025513,0.9491451382637024,0.8951697945594788,0.8432288765907288,0.9473785161972046,0.8922747373580933,0.8470031023025513,0.9491451382637024,0.8951697945594788
472,0.07727272727272727,0.0392638036809816,0.0,0.8929062475481303,0.9654010654125313,"(0.9255374670028687, 0.9493303298950195, 0.937282919883728)",0.8297747355773607,0.10909090909090909,0.04233128834355828,0.0,0.8328041946877363,0.9509829884883365,"(0.9295729994773865, 0.9480865001678467, 0.9387384057044983)",0.8317977741680376,0.09090909090909091,0.041104294478527606,0.0,0.8612787401376731,0.949937327896974,"(0.9223817586898804, 0.9436528086662292, 0.932896077632904)",0.8298912960785945,0.9255374670028687,0.9493303298950195,0.937282919883728,0.9295729994773865,0.9480865001678467,0.9387384057044983,0.9223817586898804,0.9436528086662292,0.932896077632904
333,0.04954954954954955,0.06407245890640724,0.018018018018018018,0.942779690659631,0.9917974276577051,"(0.9603515863418579, 0.9709993004798889, 0.9656460881233215)",0.8272951968886879,0.04954954954954955,0.06273062730627306,0.033783783783783786,0.9391208338540393,0.9911944000557324,"(0.9605398178100586, 0.970843493938446, 0.9656641483306885)",0.8260745149113369,0.05405405405405406,0.06474337470647434,0.018018018018018018,0.9319291610727397,0.9909673632786005,"(0.9600843787193298, 0.9707831740379333, 0.9654041528701782)",0.8271703479054229,0.9603515863418579,0.9709993004798889,0.9656460881233215,0.9605398178100586,0.970843493938446,0.9656641483306885,0.9600843787193298,0.9707831740379333,0.9654041528701782
96,0.04262295081967213,0.040639861651534805,0.003278688524590164,0.9538746010609513,0.9923946661165503,"(0.9499075412750244, 0.9578837156295776, 0.9538789391517639)",0.8296085016341883,0.06885245901639345,0.04582792909641158,0.0,0.9124901246868421,0.9841068380020627,"(0.9488729238510132, 0.9545302391052246, 0.9516931772232056)",0.8301005701611057,0.05573770491803279,0.043233895373973194,0.003278688524590164,0.9218576220032596,0.9859429286253328,"(0.9433919787406921, 0.9498180150985718, 0.9465941190719604)",0.8293582785919799,0.9499075412750244,0.9578837156295776,0.9538789391517639,0.9488729238510132,0.9545302391052246,0.9516931772232056,0.9433919787406921,0.9498180150985718,0.9465941190719604
487,0.07909604519774012,0.07569721115537849,0.009416195856873822,0.9649333909045514,0.9935030948581339,"(0.9615917205810547, 0.9643630385398865, 0.9629753828048706)",0.8410184804039275,0.022598870056497175,0.013197211155378486,0.009416195856873822,0.9681998002232418,0.992650107287359,"(0.9615148901939392, 0.9643069505691528, 0.962908923625946)",0.8403977622455856,0.08662900188323917,0.07619521912350598,0.009416195856873822,0.9475543068956882,0.9892757525256705,"(0.9598167538642883, 0.9625681638717651, 0.9611904621124268)",0.8419751802613598,0.9615917205810547,0.9643630385398865,0.9629753828048706,0.9615148901939392,0.9643069505691528,0.962908923625946,0.9598167538642883,0.9625681638717651,0.9611904621124268
412,0.037142857142857144,0.02069504099960953,0.011428571428571429,0.9536388701853248,0.9958365059443048,"(0.9617738127708435, 0.9716022610664368, 0.9666630625724792)",0.8374378271340163,0.04,0.02342834830144475,0.008571428571428572,0.9535082275899742,0.9956227320717191,"(0.9700475335121155, 0.9776672720909119, 0.9738425016403198)",0.8385083153716996,0.04285714285714286,0.021475985942991018,0.011428571428571429,0.9395076229334116,0.9939940685720488,"(0.9674420356750488, 0.9758508801460266, 0.9716283082962036)",0.8375679846245799,0.9617738127708435,0.9716022610664368,0.9666630625724792,0.9700475335121155,0.9776672720909119,0.9738425016403198,0.9674420356750488,0.9758508801460266,0.9716283082962036
316,0.10220994475138122,0.04667124227865477,0.0055248618784530384,0.8721453154853078,0.9680523335381008,"(0.9145692586898804, 0.9239702224731445, 0.919245719909668)",0.8339936889190388,0.09116022099447514,0.043582704186684966,0.008287292817679558,0.910530256190021,0.9730431773836485,"(0.9234578013420105, 0.930053174495697, 0.926743745803833)",0.8352795447252569,0.1132596685082873,0.048730267673301304,0.0055248618784530384,0.8553246792742748,0.958194454360037,"(0.9130570888519287, 0.9218606948852539, 0.9174377918243408)",0.8342296614469554,0.9145692586898804,0.9239702224731445,0.919245719909668,0.9234578013420105,0.930053174495697,0.926743745803833,0.9130570888519287,0.9218606948852539,0.9174377918243408
401,0.034782608695652174,0.025847759070429216,0.0052173913043478265,0.9584815343093473,0.9942596166795726,"(0.9434846043586731, 0.9606876969337463, 0.9520084261894226)",0.8360418059207723,0.03130434782608696,0.02513635285748162,0.0017391304347826088,0.9617389174456998,0.9939836117708907,"(0.9425762891769409, 0.9595147371292114, 0.9509701132774353)",0.8368887206835668,0.034782608695652174,0.025847759070429216,0.0052173913043478265,0.9584815343093473,0.9942596166795726,"(0.9434846043586731, 0.9606876969337463, 0.9520084261894226)",0.8360418059207723,0.9434846043586731,0.9606876969337463,0.9520084261894226,0.9425762891769409,0.9595147371292114,0.9509701132774353,0.9434846043586731,0.9606876969337463,0.9520084261894226
495,0.036613272311212815,0.029013539651837523,0.002288329519450801,0.9474880081715948,0.9870294503261489,"(0.9612127542495728, 0.9672120809555054, 0.9642030596733093)",0.8327404141362281,0.05491990846681922,0.0367504835589942,0.002288329519450801,0.9439189466457224,0.9870294503261489,"(0.9716567397117615, 0.9731369018554688, 0.9723962545394897)",0.8369775636736696,0.07093821510297482,0.036105738233397806,0.002288329519450801,0.8694478379597654,0.9416615569622678,"(0.9571782946586609, 0.9628665447235107, 0.9600139856338501)",0.8335239388668843,0.9612127542495728,0.9672120809555054,0.9642030596733093,0.9716567397117615,0.9731369018554688,0.9723962545394897,0.9571782946586609,0.9628665447235107,0.9600139856338501
417,0.027777777777777776,0.02021018593371059,0.0030864197530864196,0.9728503656004787,0.9967849395032993,"(0.960405707359314, 0.9727715253829956, 0.9665490388870239)",0.8387214350961569,0.037037037037037035,0.021018593371059015,0.0030864197530864196,0.9575916406623437,0.9960334444823589,"(0.9598996639251709, 0.9712274074554443, 0.965530276298523)",0.8387858776665746,0.046296296296296294,0.02263540824575586,0.0030864197530864196,0.9280861175050643,0.958858131463615,"(0.9440560340881348, 0.9523710608482361, 0.9481952786445618)",0.836757172722494,0.960405707359314,0.9727715253829956,0.9665490388870239,0.9598996639251709,0.9712274074554443,0.965530276298523,0.9440560340881348,0.9523710608482361,0.9481952786445618
